24 नवंबर 1971 की रात करीब 8 बजे आसमान (Start: 0.08s, Duration: 6.279s) 
अपोजिट डायरेक्शन में बहकर वहां एक ही जगह (Start: 1477.6s, Duration: 5.36s) 
पर एक साथ पहुंचना मुमकिन नहीं था पैसों (Start: 1480.2s, Duration: 5.04s) 
के वहां पहुंचने की वजह कुछ भी रही हो (Start: 1482.96s, Duration: 4.76s) 
लेकिन उनके मिलने के तुरंत बाद एफबीआई (Start: 1485.24s, Duration: 5.24s) 
द्वारा वहां खोजबीन शुरू कर दी जाती है कई (Start: 1487.72s, Duration: 5.559s) 
जगहों को खोदा जाता है चारों तरफ तलाशी ली (Start: 1490.48s, Duration: 5.72s) 
जाती है लेकिन एफबीआई को इन तीन बंडल्स के (Start: 1493.279s, Duration: 5.88s) 
अलावा कुछ नहीं मिला ना तो और पैसे मिले (Start: 1496.2s, Duration: 5.599s) 
ना पैराशूट का कोई फटा टुकड़ा मिला और ना (Start: 1499.159s, Duration: 5.52s) 
ही कूपर से जुड़ा कोई और सुराग मिल सका इस (Start: 1501.799s, Duration: 5.921s) 
तरह साल दर साल बदलते गए ना तो कूपर मिला (Start: 1504.679s, Duration: 5.72s) 
और ना ही एफबीआई की जांच रुकी हर पॉसिबल (Start: 1507.72s, Duration: 5.319s) 
एरिया को खंगाला जाता रहा डीबी कूपर से (Start: 1510.399s, Duration: 4.64s) 
मिलते-जुलते सभी सस्पेक्ट्स को (Start: 1513.039s, Duration: 4.041s) 
इन्वेस्टिगेट किया गया इनमें से कुछ (Start: 1515.039s, Duration: 4.52s) 
सस्पेक्ट्स को तो उनके फैमिली मेंबर्स ने (Start: 1517.08s, Duration: 5.479s) 
खुद एफबीआई के हवाले किया था किसी ने अपने (Start: 1519.559s, Duration: 5.6s) 
अंकल को डीबी कूपर बताया तो किसी ने अपने (Start: 1522.559s, Duration: 5.12s) 
भाई के डीबी होने की बात की इस केस की (Start: 1525.159s, Duration: 5.721s) 
पॉपुलर को देखकर कुछ लोगों ने खुद को डीबी (Start: 1527.679s, Duration: 6.0s) 
कूपर बताकर एफबीआई को सौंपा लेकिन सालों (Start: 1530.88s, Duration: 5.159s) 
की इन्वेस्टिगेशन के बाद भी एफबीआई को (Start: 1533.679s, Duration: 4.921s) 
उनमें से किसी के भी डीबी कूपर होने का (Start: 1536.039s, Duration: 5.0s) 
कोई पुख्ता सबूत नहीं मिला देखते-देखते (Start: 1538.6s, Duration: 6.6s) 
साल दशकों में बदल गए और 2011 आ गया इन 40 (Start: 1541.039s, Duration: 7.081s) 
सालों के दौरान एफबीआई ने करीब 1000 (Start: 1545.2s, Duration: 5.479s) 
सस्पेक्ट्स को डीप इन्वेस्टिगेट किया इस (Start: 1548.12s, Duration: 5.2s) 
दौरान तक इस केस की इतनी फाइल्स बन गई थी (Start: 1550.679s, Duration: 4.961s) 
कि अगर उन्हें एक के ऊपर एक रखा जाता तो (Start: 1553.32s, Duration: 5.479s) 
उनकी ऊंचाई करीब 40 फीट तक हो जाती एफबीआई (Start: 1555.64s, Duration: 5.24s) 
द्वारा टारगेट किए गए सस्पेक्ट्स में (Start: 1558.799s, Duration: 4.281s) 
मोस्ट इंपॉर्टेंट सस्पेक्ट रिचर्ड फ्लॉयड (Start: 1560.88s, Duration: 4.88s) 
मैकॉय था जिसने कूपर की हाईजैकिंग के करीब (Start: 1563.08s, Duration: 6.479s) 
4 महीने बाद 1972 में सेम कंपनी के प्लेन (Start: 1565.76s, Duration: 6.48s) 
को सेम तरीके से हाईजैक किया था उसने $ (Start: 1569.559s, Duration: 5.521s) 
लाख ल की रैंस सम वसूल कर कूपर की तरह ही (Start: 1572.24s, Duration: 5.52s) 
प्लेन से छलांग लगा दी थी हालांकि उसे 5 (Start: 1575.08s, Duration: 4.719s) 
दिन बाद ही पकड़ लिया गया लेकिन जब उसकी (Start: 1577.76s, Duration: 4.56s) 
जांच पड़ताल की गई तो वह असली कूपर नहीं (Start: 1579.799s, Duration: 5.88s) 
था वह महज 29 साल का था जबकि कूपर की उम्र (Start: 1582.32s, Duration: 5.959s) 
45 के करीब थी इसलिए उसकी उम्र और फ्लाइट (Start: 1585.679s, Duration: 4.841s) 
अटेंडेंट्स के डिस्क्रिप्शन के चलते उसे (Start: 1588.279s, Duration: 4.601s) 
कूपर होने की लिस्ट से अलग कर दिया गया (Start: 1590.52s, Duration: 4.72s) 
बाद में जेल से भागने के दौरान उसको पुलिस (Start: 1592.88s, Duration: 4.88s) 
ने शूट कर मार डाला ऐसा ही एक इंटरेस्टिंग (Start: 1595.24s, Duration: 5.6s) 
केस 1995 में देखने को मिला जब जेओमेगा (Start: 1597.76s, Duration: 6.08s) 
जओपनलोड (Start: 1600.84s, Duration: 3.0s) 
कुछ दूर ड्राइव करके उसने कोलंबिया नदी के (Start: 1618.24s, Duration: 4.84s) 
पास कार रोक कर अपनी पत्नी को वही ठहरने (Start: 1620.399s, Duration: 5.201s) 
के लिए कहा और खुद कुछ देर के लिए गायब हो (Start: 1623.08s, Duration: 5.16s) 
गया यह वही जगह के आसपास की बात थी जहां (Start: 1625.6s, Duration: 4.959s) 
से ब्रायन इंग्राम नाम के बच्चे को पैसे (Start: 1628.24s, Duration: 4.679s) 
मिले थे जिओ के हिसाब से उसके पति ने ही (Start: 1630.559s, Duration: 4.561s) 
उन पैसों को वहां गाड़ा था लेकिन जेयो (Start: 1632.919s, Duration: 5.041s) 
अपने जिस मरे हुए पति डुएन वेबर को डीबी (Start: 1635.12s, Duration: 5.48s) 
कूपर बता रही थी वो एक क्रिमिनल जरूर था (Start: 1637.96s, Duration: 5.36s) 
लेकिन कूपर का डीएनए उससे मैच नहीं हो सका (Start: 1640.6s, Duration: 5.6s) 
जिस वजह से वो भी असली डीबी कूपर नहीं था (Start: 1643.32s, Duration: 5.16s) 
डीबी कूपर ने जंप के लिए जिस तरह मिलिट्री (Start: 1646.2s, Duration: 5.68s) 
पैराशूट को चुना था और जिस तरह बोइंग 727 (Start: 1648.48s, Duration: 5.4s) 
के बारे में उसकी अच्छी अंडरस्टैंडिंग थी (Start: 1651.88s, Duration: 4.279s) 
इससे एक्सपर्ट्स का यह भी मानना था कि (Start: 1653.88s, Duration: 4.679s) 
डीबी कूपर कोई मिलिट्री से जुड़ा शख्स था (Start: 1656.159s, Duration: 4.52s) 
जिसे मिलिट्री पैराशूट से स्काई डाइविंग (Start: 1658.559s, Duration: 4.401s) 
का एक्सपीरियंस था इन्हीं सब आधारों पर एक (Start: 1660.679s, Duration: 4.681s) 
और शख्स के डीबी कूपर होने की बात सामने (Start: 1662.96s, Duration: 5.28s) 
आई जिसका नाम केनेथ क्रिश्चन सेन होता है (Start: 1665.36s, Duration: 4.88s) 
यह शख्स नॉर्थ वेस्ट ओरियंट एयरलाइंस के (Start: 1668.24s, Duration: 4.36s) 
लिए काम कर चुका था और एक पैराट्रूपर भी (Start: 1670.24s, Duration: 4.72s) 
रह चुका था जिससे मिलिट्री पैराशूट्स का (Start: 1672.6s, Duration: 4.88s) 
बहुत एक्सपीरियंस था जहां हाईजैकिंग हुई (Start: 1674.96s, Duration: 5.04s) 
यह उसी इलाके में रहता था और जो बात उसके (Start: 1677.48s, Duration: 5.24s) 
डीबी कूपर होने को सबसे ज्यादा हाईलाइट (Start: 1680.0s, Duration: 5.88s) 
करती थी व यह थी कि उसकी शक्ल डीबी कूपर (Start: 1682.72s, Duration: 5.76s) 
से काफी मिलती झुलती थी और उसका नेचर भी (Start: 1685.88s, Duration: 5.36s) 
कूपर की तरह ही काम था साथ ही उसे सिगरेट (Start: 1688.48s, Duration: 5.12s) 
और बर्बन ड्रिंक का शौक था हाईजैकिंग के (Start: 1691.24s, Duration: 4.6s) 
एक साल बाद ही उसने अपनी कमाई की हैसियत (Start: 1693.6s, Duration: 5.24s) 
के मुकाबले एक बहुत बड़ा घर लिया था उसके (Start: 1695.84s, Duration: 5.199s) 
भाई को उसका लिखा हुआ एक नोट भी मिला (Start: 1698.84s, Duration: 4.48s) 
जिसमें उसने किसी हॉलीवुड डायरेक्टर से (Start: 1701.039s, Duration: 5.0s) 
अपने ऊपर एक मूवी बनाने की बात की थी उसने (Start: 1703.32s, Duration: 5.079s) 
मरने से पहले अपने भाई से कहा था कि एक (Start: 1706.039s, Duration: 4.801s) 
राज है जो उसे जानना चाहिए पर वह उसे (Start: 1708.399s, Duration: 4.961s) 
बताएगा नहीं डीबी कूपर का यह एक परफेक्ट (Start: 1710.84s, Duration: 4.88s) 
मैच सा लगता है लेकिन यह सब बातें उसके (Start: 1713.36s, Duration: 5.0s) 
मरने के कई साल बाद उसके भाई द्वारा बाहर (Start: 1715.72s, Duration: 4.839s) 
आ सकी साथ ही इन सभी बातों को महज (Start: 1718.36s, Duration: 4.919s) 
इत्तेफाक बताते हुए एफबीआई ने केनेथ (Start: 1720.559s, Duration: 5.321s) 
क्रिश्चन सेन को भी डीबी कूपर कंसीडर नहीं (Start: 1723.279s, Duration: 4.88s) 
किया उसके अलावा और भी कई इंपॉर्टेंट (Start: 1725.88s, Duration: 4.72s) 
सस्पेक्ट्स को डीबी कूपर से जोड़ा गया (Start: 1728.159s, Duration: 5.201s) 
लेकिन जांच में कोई भी डीबी कूपर साबित (Start: 1730.6s, Duration: 5.72s) 
नहीं हो सका इस तरह 45 सालों तक हजारों (Start: 1733.36s, Duration: 5.159s) 
सस्पेक्ट्स को इन्वेस्टिगेट और कई जगहों (Start: 1736.32s, Duration: 4.8s) 
को खंगालने के बाद भी डीबी कूपर का कोई (Start: 1738.519s, Duration: 5.04s) 
अता पता नहीं चल सका उसकी सीट से जो (Start: 1741.12s, Duration: 5.0s) 
सिगरेट बट्स मिली थी वह बाद के सालों में (Start: 1743.559s, Duration: 4.881s) 
मिस्टीरियस तरीके से गायब हो गई और उसकी (Start: 1746.12s, Duration: 4.799s) 
टाय से मिले क्लू भी उसे ढूंढने के कुछ (Start: 1748.44s, Duration: 4.76s) 
काम नहीं आ सके यह केस जहां दुनिया के लिए (Start: 1750.919s, Duration: 4.64s) 
रहस्यों से भरा एक किस्सा बना होता है तो (Start: 1753.2s, Duration: 5.199s) 
वही एफबीआई के लिए सरदर्द बन चुका था (Start: 1755.559s, Duration: 6.321s) 
इसलिए जुलाई 2016 में एफबीआई ने थक हार कर (Start: 1758.399s, Duration: 6.041s) 
इस केस को बंद कर दिया लेकिन डीबी कूपर का (Start: 1761.88s, Duration: 5.039s) 
केस इतना ज्यादा पॉपुलर है कि अभी भी कई (Start: 1764.44s, Duration: 4.959s) 
इंडिपेंडेंट इन्वेस्टिग टर्स डीबी कूपर की (Start: 1766.919s, Duration: 4.801s) 
गुत्थी को सुलझाने में अपनी किस्मत को (Start: 1769.399s, Duration: 5.041s) 
आजमा रहे हैं वही डीबी कूपर ने अमेरिका (Start: 1771.72s, Duration: 5.48s) 
में अपनी एक फैन फॉलोइंग बना ली थी और कई (Start: 1774.44s, Duration: 5.119s) 
लोगों का वो हीरो बन चुका होता है लोगों (Start: 1777.2s, Duration: 5.0s) 
का मानना था कि जिस तरह कूपर बड़ी ही सफाई (Start: 1779.559s, Duration: 5.401s) 
से हाईजैकिंग को अंजाम देकर गायब हुआ और (Start: 1782.2s, Duration: 5.359s) 
एफबीआई को जिस तरह चकमा देता रहा वो (Start: 1784.96s, Duration: 5.76s) 
काबिले तारीफ था एरियल वाशिंगटन जहां कूपर (Start: 1787.559s, Duration: 5.561s) 
कूदा वहां से कुछ ही दूरी पर एक बार है (Start: 1790.72s, Duration: 5.52s) 
जहां हर साल 24 नवंबर के दिन को डीबी कूपर (Start: 1793.12s, Duration: 5.24s) 
डे के नाम से सेलिब्रेट किया जाता है है (Start: 1796.24s, Duration: 4.88s) 
और उसकी कामयाबी का जश्न मनाया जाता है आज (Start: 1798.36s, Duration: 5.319s) 
50 से भी ज्यादा साल गुजर चुके हैं लेकिन (Start: 1801.12s, Duration: 5.279s) 
अभी तक इस रहस्य का खुलासा नहीं हो सका कि (Start: 1803.679s, Duration: 5.681s) 
आखिर यह डीबी कूपर कौन था उसका असली नाम (Start: 1806.399s, Duration: 5.561s) 
क्या था और वह कहां से आया था और रात के (Start: 1809.36s, Duration: 5.52s) 
अंधेरे और तेज तूफान के बीच आसमान की (Start: 1811.96s, Duration: 6.04s) 
10000 फीट की ऊंचाई से कूदकर वह हवा में (Start: 1814.88s, Duration: 6.919s) 
कहां गायब हो गया (Start: 1818.0s, Duration: 3.799s) 
[संगीत] (Start: 1829.51s, Duration: 2.47s) 
